Player_ID,Name,Age,Gender,Skill_Level,Preferred_Play_Time,Location,Win_Rate,Total_Matches_Played,Favorite_Court_Type,Preferred_Play_Style,Average_Match_Duration,Coach_Affiliation,Club_Membership,Rating_Score
1cdec6dc,Player_2032,52,Male,Professional,Evening,Madrid,79.37,128,Any,Defensive,34,Yes,Club C,1243
6f2a071a,Player_2033,22,Female,Advanced,Evening,Riyadh,68.42,194,Any,Balanced,40,Yes,No Club,2159
0a357d36,Player_2034,31,Female,Beginner,Evening,London,82.39,439,Outdoor,Defensive,92,No,Club B,1167
12a078e7,Player_2035,19,Female,Professional,Afternoon,Beirut,80.03,484,Indoor,Balanced,50,No,Club A,2116
109f2a56,Player_2036,55,Male,Advanced,Morning,Riyadh,42.39,469,Outdoor,Balanced,62,Yes,No Club,1008
9c15a4a0,Player_2037,33,Male,Professional,Afternoon,Beirut,71.82,393,Outdoor,Balanced,96,No,Club B,1598
2358327a,Player_2038,18,Female,Professional,Afternoon,Madrid,84.54,179,Any,Defensive,80,No,No Club,1709
57aa7e56,Player_2039,40,Male,Beginner,Evening,Madrid,55.08,438,Any,Aggressive,115,Yes,Club B,1685
13adbd1e,Player_2040,54,Female,Intermediate,Evening,Madrid,61.09,482,Indoor,Defensive,79,No,No Club,1669
b3fbb779,Player_2041,27,Female,Advanced,Evening,Riyadh,64.08,314,Outdoor,Balanced,79,Yes,Club C,1549
f7cf2128,Player_2042,24,Male,Beginner,Morning,Madrid,36.89,149,Any,Defensive,43,No,Club C,2114
ac1d58c9,Player_2043,28,Male,Intermediate,Afternoon,Madrid,65.76,322,Indoor,Defensive,119,No,Club C,2033
1f5a5526,Player_2044,30,Female,Professional,Evening,Madrid,64.17,22,Any,Defensive,35,No,Club B,1301
e63f467b,Player_2045,24,Male,Intermediate,Evening,Madrid,60.52,34,Indoor,Aggressive,114,No,No Club,1466
7a964cd5,Player_2046,40,Female,Professional,Evening,Cairo,56.24,449,Indoor,Balanced,50,Yes,Club C,1706
e53de394,Player_2047,45,Female,Professional,Afternoon,Riyadh,38.58,453,Indoor,Aggressive,71,No,Club C,1087
c611d645,Player_2048,32,Female,Intermediate,Evening,Madrid,31.41,481,Any,Aggressive,66,Yes,Club B,1386
af800df0,Player_2049,41,Female,Intermediate,Morning,Beirut,39.46,40,Indoor,Aggressive,118,Yes,Club B,2009
ce3b159a,Player_2050,34,Male,Beginner,Morning,Dubai,47.02,156,Indoor,Aggressive,55,Yes,No Club,1231
ebedeb56,Player_2051,36,Female,Professional,Morning,Dubai,69.64,101,Outdoor,Aggressive,85,No,Club A,2200
a81bcf3d,Player_2052,27,Male,Intermediate,Morning,London,77.47,456,Outdoor,Aggressive,38,Yes,Club A,1529
be0a85cf,Player_2053,35,Male,Professional,Evening,London,56.9,73,Indoor,Aggressive,64,No,Club C,1993
77134718,Player_2054,24,Male,Professional,Evening,Riyadh,77.19,202,Outdoor,Defensive,107,Yes,Club B,2488
8189358c,Player_2055,30,Female,Intermediate,Evening,Riyadh,86.51,97,Any,Defensive,76,Yes,Club B,1463
f4d82fde,Player_2056,30,Male,Beginner,Morning,Beirut,81.53,222,Any,Aggressive,103,Yes,Club B,2298
8f2d6ade,Player_2057,48,Female,Advanced,Afternoon,London,46.3,62,Outdoor,Balanced,109,No,Club A,1397
56f62d11,Player_2058,37,Female,Intermediate,Evening,Dubai,72.25,290,Outdoor,Defensive,48,Yes,Club C,2359
ea0b0ad2,Player_2059,26,Male,Beginner,Evening,London,68.82,452,Indoor,Balanced,110,No,No Club,2110
3bc3f621,Player_2060,33,Male,Advanced,Evening,Dubai,39.25,420,Any,Defensive,75,No,Club B,2133
dfd7e8d4,Player_2061,31,Male,Professional,Morning,Cairo,33.19,358,Outdoor,Defensive,53,No,Club A,1209
cf4f9572,Player_2062,37,Male,Intermediate,Afternoon,Beirut,35.94,385,Outdoor,Defensive,35,Yes,Club B,2063
f75b4bed,Player_2063,37,Female,Beginner,Afternoon,London,50.74,233,Any,Aggressive,43,Yes,Club B,1079
357c8914,Player_2064,55,Female,Professional,Evening,Beirut,78.24,61,Outdoor,Balanced,76,Yes,No Club,1317
2627bed2,Player_2065,27,Male,Advanced,Afternoon,London,50.86,251,Indoor,Defensive,113,No,No Club,1680
0d4062b8,Player_2066,44,Female,Advanced,Afternoon,Beirut,47.71,330,Any,Aggressive,108,No,Club B,1919
19f45fe0,Player_2067,46,Female,Intermediate,Evening,London,48.02,14,Outdoor,Aggressive,105,Yes,Club C,2040
462132f7,Player_2068,30,Female,Intermediate,Afternoon,Dubai,83.46,420,Indoor,Balanced,73,No,Club A,1382
26e4eec0,Player_2069,21,Male,Professional,Afternoon,Madrid,62.72,313,Outdoor,Defensive,58,No,Club B,1368
4c6b9519,Player_2070,24,Male,Intermediate,Evening,Beirut,48.58,462,Any,Defensive,63,Yes,Club A,1527
83b7b42a,Player_2071,19,Female,Beginner,Afternoon,London,35.88,43,Outdoor,Balanced,57,No,Club C,1805
0e4541ac,Player_2072,51,Male,Intermediate,Evening,Madrid,56.03,158,Any,Defensive,113,Yes,Club A,1577
94672658,Player_2073,44,Male,Beginner,Evening,Riyadh,53.84,47,Indoor,Defensive,104,Yes,Club A,1781
17daba2e,Player_2074,26,Male,Professional,Morning,London,69.22,109,Indoor,Balanced,68,No,Club A,1794
25bdf48a,Player_2075,37,Female,Intermediate,Afternoon,Beirut,59.39,472,Indoor,Defensive,97,Yes,No Club,1061
2c36a643,Player_2076,46,Male,Advanced,Evening,Cairo,74.59,230,Indoor,Defensive,106,Yes,Club B,2156
df8f517b,Player_2077,24,Male,Advanced,Morning,Riyadh,55.43,226,Indoor,Balanced,46,Yes,No Club,1387
66b6a1ad,Player_2078,24,Male,Professional,Morning,Cairo,65.06,327,Indoor,Balanced,74,No,Club B,1794
4030cec0,Player_2079,25,Male,Intermediate,Evening,Dubai,67.08,406,Outdoor,Aggressive,32,No,Club A,1088
9184500f,Player_2080,54,Male,Advanced,Morning,Cairo,64.04,59,Outdoor,Aggressive,98,No,Club C,2011
e62f5767,Player_2081,28,Female,Professional,Afternoon,Cairo,36.25,446,Indoor,Defensive,80,Yes,No Club,2087
9a7d7b4f,Player_2082,40,Male,Intermediate,Evening,Madrid,87.67,319,Outdoor,Balanced,55,No,Club B,2490
059480ff,Player_2083,24,Female,Beginner,Afternoon,Riyadh,51.42,38,Any,Balanced,73,Yes,No Club,1946
90c1d5d9,Player_2084,49,Female,Beginner,Evening,London,60.74,364,Any,Balanced,110,Yes,Club B,1021
05c003c9,Player_2085,52,Female,Intermediate,Morning,Cairo,79.27,166,Indoor,Balanced,102,No,Club A,2445
9980afad,Player_2086,38,Female,Intermediate,Morning,Cairo,63.29,441,Outdoor,Aggressive,80,No,No Club,1144
a3a53ae2,Player_2087,45,Male,Advanced,Morning,Riyadh,63.71,91,Outdoor,Balanced,39,No,Club C,1205
446a5984,Player_2088,50,Male,Intermediate,Afternoon,Cairo,74.49,32,Outdoor,Aggressive,112,No,No Club,1594
d0dd7f69,Player_2089,24,Male,Professional,Afternoon,Dubai,79.84,324,Any,Defensive,89,Yes,Club C,1738
13523af9,Player_2090,41,Male,Advanced,Morning,Madrid,66.36,134,Any,Defensive,92,Yes,Club B,2251
17529d94,Player_2091,47,Female,Advanced,Afternoon,Cairo,87.82,38,Indoor,Defensive,109,No,Club C,1538
5e6ab318,Player_2092,26,Female,Beginner,Evening,Dubai,36.37,63,Any,Balanced,61,No,Club A,1756
548d451d,Player_2093,32,Female,Beginner,Morning,Beirut,66.45,19,Outdoor,Aggressive,117,No,Club C,1288
531fa181,Player_2094,41,Female,Professional,Morning,Dubai,47.05,267,Indoor,Balanced,98,No,Club B,1916
2671cbc5,Player_2095,29,Female,Professional,Afternoon,London,73.41,329,Outdoor,Defensive,98,No,No Club,1575
573dddde,Player_2096,18,Female,Intermediate,Afternoon,Dubai,82.7,500,Any,Balanced,39,No,Club B,1667
e5799234,Player_2097,32,Female,Professional,Afternoon,Riyadh,80.87,473,Outdoor,Aggressive,74,No,No Club,2321
1a1f962b,Player_2098,49,Male,Intermediate,Evening,Madrid,36.61,209,Outdoor,Aggressive,90,No,Club C,1300
8ac4e25b,Player_2099,32,Female,Intermediate,Afternoon,Riyadh,30.48,285,Any,Aggressive,91,No,Club A,2015
c0298f90,Player_2100,23,Male,Professional,Evening,Dubai,38.43,168,Any,Aggressive,50,No,Club B,2265
b5a05cd0,Player_2101,36,Female,Beginner,Afternoon,London,75.68,368,Outdoor,Aggressive,117,No,Club A,1808
1078d563,Player_2102,39,Female,Beginner,Afternoon,London,85.04,272,Any,Balanced,79,No,Club B,2264
cb9d9570,Player_2103,54,Female,Intermediate,Afternoon,Cairo,56.54,339,Any,Aggressive,50,No,Club C,1405
c8d60f80,Player_2104,34,Female,Professional,Afternoon,Cairo,43.44,462,Any,Defensive,35,Yes,Club B,1774
3f817cd4,Player_2105,24,Female,Beginner,Afternoon,Beirut,48.57,361,Outdoor,Aggressive,88,Yes,No Club,1129
4da01fd4,Player_2106,39,Female,Professional,Morning,Cairo,58.14,93,Outdoor,Defensive,52,Yes,Club C,1236
883b950a,Player_2107,40,Female,Beginner,Morning,Cairo,45.71,210,Any,Defensive,73,No,Club C,2151
6b79e138,Player_2108,53,Female,Intermediate,Evening,Dubai,47.66,264,Indoor,Aggressive,115,No,Club C,1909
7fb25ac0,Player_2109,32,Male,Advanced,Afternoon,Dubai,31.66,79,Outdoor,Balanced,65,Yes,Club B,1977
cbecc0b7,Player_2110,21,Male,Advanced,Afternoon,Dubai,69.45,252,Indoor,Balanced,99,Yes,Club B,1517
daf4a60a,Player_2111,41,Male,Intermediate,Evening,Dubai,43.03,217,Any,Aggressive,75,No,Club A,1890
83604408,Player_2112,23,Male,Professional,Evening,Riyadh,75.2,280,Outdoor,Balanced,76,Yes,No Club,2073
83e6a356,Player_2113,20,Male,Advanced,Afternoon,Beirut,71.47,386,Outdoor,Defensive,34,Yes,Club B,1658
65706118,Player_2114,54,Female,Intermediate,Evening,Dubai,61.38,103,Outdoor,Balanced,43,No,Club C,1126
6c4f4573,Player_2115,43,Male,Advanced,Evening,Beirut,72.19,481,Any,Balanced,113,Yes,Club B,1556
ffabeb51,Player_2116,35,Female,Intermediate,Evening,Dubai,38.28,38,Outdoor,Balanced,113,Yes,Club B,1887
70df14ad,Player_2117,42,Female,Beginner,Evening,Riyadh,43.97,151,Any,Defensive,118,No,No Club,1671
e530ed61,Player_2118,29,Female,Professional,Afternoon,Beirut,54.61,53,Any,Balanced,49,Yes,Club C,1772
b9af55a5,Player_2119,43,Male,Beginner,Evening,Cairo,71.13,143,Outdoor,Aggressive,81,Yes,No Club,1726
5346abf0,Player_2120,55,Female,Advanced,Evening,Madrid,34.56,305,Any,Aggressive,60,Yes,Club A,1804
8410c9d8,Player_2121,26,Female,Professional,Evening,Madrid,77.5,434,Indoor,Balanced,106,Yes,No Club,2069
46abed71,Player_2122,45,Male,Professional,Afternoon,Madrid,45.45,341,Any,Balanced,30,No,Club A,1976
b001e1fb,Player_2123,39,Female,Intermediate,Morning,Madrid,31.18,323,Outdoor,Aggressive,63,No,No Club,1359
994f7d32,Player_2124,52,Female,Beginner,Morning,Cairo,57.76,413,Any,Defensive,108,Yes,No Club,1409
6e27f2e2,Player_2125,25,Male,Intermediate,Evening,Riyadh,60.23,282,Any,Balanced,45,Yes,Club C,2473
276a8845,Player_2126,19,Female,Advanced,Afternoon,Riyadh,86.7,233,Any,Aggressive,59,Yes,No Club,1327
7383f3b3,Player_2127,25,Male,Professional,Morning,Madrid,77.08,111,Outdoor,Balanced,117,No,No Club,2498
e7929114,Player_2128,45,Female,Beginner,Afternoon,Beirut,63.19,373,Any,Defensive,50,No,Club A,2024
edb84d92,Player_2129,20,Female,Advanced,Evening,Dubai,78.06,222,Outdoor,Aggressive,116,Yes,Club B,2004
043f8a45,Player_2130,41,Male,Advanced,Evening,Dubai,46.67,299,Indoor,Defensive,67,Yes,Club C,1006
0899d10e,Player_2131,36,Female,Intermediate,Morning,London,39.23,105,Any,Aggressive,104,Yes,Club A,2198
5ed8d478,Player_2132,52,Male,Advanced,Afternoon,Riyadh,31.29,374,Indoor,Aggressive,118,Yes,Club C,1375
3f08374a,Player_2133,39,Female,Professional,Afternoon,Beirut,58.4,330,Outdoor,Balanced,117,No,No Club,1899
7636cf48,Player_2134,36,Female,Advanced,Morning,London,81.72,347,Any,Aggressive,38,Yes,Club B,1435
f135240e,Player_2135,35,Male,Advanced,Evening,London,60.67,340,Indoor,Defensive,88,Yes,Club C,2092
b6808563,Player_2136,53,Male,Intermediate,Morning,London,54.0,277,Outdoor,Aggressive,100,No,Club B,1280
2917bb46,Player_2137,37,Female,Advanced,Evening,Riyadh,49.33,338,Outdoor,Defensive,118,Yes,Club A,1303
165fa9fb,Player_2138,54,Female,Intermediate,Evening,Madrid,82.22,165,Outdoor,Aggressive,98,No,Club A,1165
f9dd84f3,Player_2139,38,Female,Intermediate,Morning,Madrid,33.98,266,Indoor,Aggressive,98,Yes,No Club,1895
a96de97a,Player_2140,31,Male,Advanced,Morning,Madrid,60.32,462,Any,Aggressive,92,No,Club B,2027
1ba76289,Player_2141,33,Male,Beginner,Morning,Cairo,30.15,350,Outdoor,Aggressive,39,No,No Club,2272
5b52d1ff,Player_2142,41,Male,Professional,Evening,Beirut,31.61,352,Outdoor,Balanced,42,No,Club B,1424
5963dffb,Player_2143,47,Female,Beginner,Morning,Dubai,62.04,186,Outdoor,Aggressive,44,No,Club B,2032
30f9c38d,Player_2144,32,Female,Advanced,Evening,Madrid,54.29,150,Outdoor,Aggressive,73,No,Club C,1413
98da75f5,Player_2145,29,Female,Professional,Afternoon,Cairo,38.78,204,Any,Aggressive,48,No,Club A,2361
2aa4ba34,Player_2146,52,Female,Beginner,Evening,Dubai,61.26,134,Any,Defensive,102,No,Club C,1686
f3690132,Player_2147,46,Male,Advanced,Afternoon,Riyadh,76.11,379,Outdoor,Defensive,82,Yes,Club C,1171
5f7a4be6,Player_2148,31,Male,Intermediate,Morning,Riyadh,75.29,208,Any,Balanced,34,Yes,Club C,1968
f1f203e3,Player_2149,31,Male,Beginner,Morning,London,67.04,449,Outdoor,Defensive,52,Yes,Club B,2113
a91a6363,Player_2150,22,Male,Beginner,Afternoon,London,32.37,99,Indoor,Balanced,53,Yes,Club B,1618
30be981d,Player_2151,52,Male,Beginner,Afternoon,Beirut,60.39,40,Any,Balanced,32,No,Club B,1353
c205ba38,Player_2152,24,Male,Professional,Morning,Beirut,67.46,93,Outdoor,Aggressive,84,No,No Club,1261
08e9c475,Player_2153,31,Male,Beginner,Afternoon,Beirut,33.85,100,Outdoor,Balanced,107,Yes,No Club,1864
fa844d20,Player_2154,25,Male,Beginner,Morning,Cairo,73.31,262,Any,Aggressive,33,Yes,Club A,2498
f81d75c9,Player_2155,30,Female,Advanced,Afternoon,Riyadh,61.78,321,Indoor,Aggressive,113,Yes,Club C,1523
8ea71ed8,Player_2156,33,Male,Intermediate,Morning,Beirut,44.72,478,Indoor,Defensive,36,No,Club A,2113
448415b9,Player_2157,30,Female,Professional,Afternoon,Dubai,46.63,112,Indoor,Defensive,32,Yes,Club B,2306
4666ed79,Player_2158,26,Female,Advanced,Evening,London,85.33,123,Indoor,Defensive,108,Yes,Club B,1993
88884fdf,Player_2159,47,Male,Advanced,Afternoon,Cairo,31.07,287,Outdoor,Aggressive,61,Yes,Club A,1099
8b171731,Player_2160,45,Female,Advanced,Morning,Madrid,58.15,268,Outdoor,Aggressive,104,No,Club B,1304
2f6b47c0,Player_2161,27,Male,Professional,Afternoon,London,56.76,347,Any,Defensive,66,Yes,Club A,1262
c6e1115d,Player_2162,54,Female,Intermediate,Afternoon,Madrid,59.0,355,Outdoor,Balanced,82,No,Club C,2340
aa15f847,Player_2163,52,Male,Beginner,Morning,Madrid,88.38,188,Outdoor,Aggressive,50,Yes,No Club,1890
b1242a90,Player_2164,22,Male,Beginner,Morning,Dubai,51.16,492,Outdoor,Defensive,82,Yes,No Club,1853
2d870db5,Player_2165,31,Female,Advanced,Evening,Dubai,51.27,494,Outdoor,Aggressive,70,Yes,No Club,1886
79157507,Player_2166,41,Female,Beginner,Evening,London,32.88,94,Indoor,Aggressive,88,No,Club A,1020
beed102f,Player_2167,41,Male,Advanced,Evening,Madrid,32.51,206,Any,Aggressive,52,No,No Club,1969
9972b22a,Player_2168,35,Male,Intermediate,Afternoon,Cairo,57.66,152,Indoor,Aggressive,78,Yes,Club A,2412
e4892ddd,Player_2169,47,Female,Beginner,Evening,Riyadh,82.76,364,Any,Balanced,90,Yes,Club A,1658
768dff2d,Player_2170,19,Female,Beginner,Afternoon,Riyadh,78.55,420,Any,Balanced,80,Yes,No Club,1632
3149a64b,Player_2171,21,Female,Intermediate,Morning,Dubai,78.7,393,Indoor,Balanced,31,Yes,Club B,1819
0456de7b,Player_2172,21,Male,Beginner,Evening,Riyadh,45.97,443,Any,Defensive,118,No,Club C,1889
141ce4b3,Player_2173,30,Female,Advanced,Evening,Madrid,56.55,434,Any,Defensive,54,No,No Club,1347
a0dbaf81,Player_2174,35,Female,Intermediate,Evening,Beirut,39.17,392,Outdoor,Balanced,80,No,No Club,1041
89a37d8b,Player_2175,21,Male,Intermediate,Afternoon,Riyadh,47.41,100,Outdoor,Defensive,35,Yes,Club C,1245
fda4e71a,Player_2176,28,Female,Beginner,Evening,Cairo,75.88,355,Any,Aggressive,99,No,No Club,1814
4db633b9,Player_2177,34,Female,Beginner,Evening,London,64.67,137,Any,Defensive,48,No,Club C,2139
b4a9878d,Player_2178,26,Female,Beginner,Morning,London,60.96,186,Indoor,Balanced,66,Yes,No Club,1444
6eae3aa2,Player_2179,43,Female,Professional,Morning,Riyadh,38.17,263,Any,Defensive,56,Yes,Club A,2497
b8a9f444,Player_2180,26,Male,Advanced,Morning,London,56.42,154,Indoor,Aggressive,94,No,Club A,2135
938ddcc8,Player_2181,51,Female,Beginner,Afternoon,Riyadh,48.84,397,Indoor,Aggressive,94,Yes,No Club,1030
583e1665,Player_2182,42,Male,Advanced,Evening,Cairo,52.22,28,Outdoor,Defensive,59,Yes,No Club,1327
3b670809,Player_2183,36,Female,Beginner,Evening,Cairo,65.69,73,Indoor,Balanced,56,Yes,Club A,1687
ca8d741c,Player_2184,43,Female,Advanced,Evening,Cairo,40.8,52,Indoor,Aggressive,107,No,Club B,1168
1ebfd38a,Player_2185,44,Male,Professional,Evening,Dubai,71.65,459,Outdoor,Aggressive,73,No,Club A,2417
e4a51627,Player_2186,47,Female,Professional,Afternoon,Cairo,73.5,113,Outdoor,Balanced,95,No,Club A,1510
8a7bec18,Player_2187,21,Female,Professional,Morning,Madrid,56.7,146,Outdoor,Balanced,103,Yes,Club B,2442
48ea4ba0,Player_2188,29,Female,Intermediate,Afternoon,Madrid,69.09,298,Indoor,Balanced,71,No,Club B,1806
d2efe217,Player_2189,46,Male,Advanced,Evening,London,75.31,472,Any,Aggressive,47,No,Club B,1433
9e67fe0b,Player_2190,47,Female,Intermediate,Evening,Riyadh,38.3,105,Any,Defensive,102,No,Club B,2416
d1be3f33,Player_2191,30,Female,Advanced,Morning,London,77.9,266,Outdoor,Aggressive,105,No,Club B,1443
38be444b,Player_2192,26,Male,Professional,Afternoon,London,39.85,153,Outdoor,Balanced,120,Yes,No Club,1007
54cfb228,Player_2193,22,Female,Advanced,Afternoon,Riyadh,31.2,418,Any,Defensive,77,No,Club C,1901
5b83fde7,Player_2194,45,Female,Professional,Morning,Dubai,48.87,394,Indoor,Balanced,30,No,Club A,2437
10695bf3,Player_2195,49,Male,Intermediate,Morning,Cairo,38.62,92,Any,Defensive,65,No,No Club,1211
487cdc0f,Player_2196,51,Male,Intermediate,Morning,Dubai,30.81,459,Outdoor,Defensive,114,No,Club A,1487
09e676e7,Player_2197,33,Male,Professional,Afternoon,London,30.39,146,Outdoor,Aggressive,105,Yes,Club C,1985
96e62151,Player_2198,54,Female,Advanced,Evening,Madrid,42.95,380,Any,Aggressive,110,No,No Club,1414
2bbbdb3d,Player_2199,40,Female,Professional,Evening,Madrid,71.32,304,Any,Defensive,111,Yes,Club C,1824
fb8a54d5,Player_2200,28,Male,Intermediate,Evening,Cairo,66.66,367,Indoor,Aggressive,87,Yes,Club A,2261
70bfbaa7,Player_2201,18,Female,Professional,Afternoon,Cairo,58.46,68,Outdoor,Defensive,107,Yes,Club B,1842
9aa722fb,Player_2202,32,Male,Beginner,Morning,Madrid,44.58,37,Indoor,Defensive,34,No,No Club,1350
83046047,Player_2203,21,Female,Professional,Morning,Madrid,46.51,86,Indoor,Aggressive,115,No,Club C,2141
c541ee48,Player_2204,45,Male,Beginner,Evening,Madrid,59.87,21,Outdoor,Balanced,85,No,Club B,2341
0b301ab9,Player_2205,34,Female,Professional,Evening,Madrid,54.69,454,Any,Defensive,82,No,Club C,2404
06bde6d4,Player_2206,54,Female,Professional,Evening,Riyadh,31.91,476,Outdoor,Defensive,65,No,Club C,2140
9b12cbb9,Player_2207,49,Female,Professional,Afternoon,London,34.38,187,Outdoor,Aggressive,117,Yes,Club C,2031
1a374c4e,Player_2208,38,Male,Professional,Evening,Dubai,73.55,465,Any,Aggressive,72,Yes,Club C,1279
a74a0561,Player_2209,36,Female,Intermediate,Evening,Dubai,41.7,201,Indoor,Aggressive,60,No,Club B,2408
62d6c09b,Player_2210,21,Male,Beginner,Morning,Madrid,58.86,47,Indoor,Aggressive,87,Yes,Club B,2270
76f6dc44,Player_2211,45,Female,Professional,Afternoon,Dubai,55.91,347,Any,Defensive,71,Yes,Club B,1358
1dcae675,Player_2212,33,Female,Intermediate,Morning,Madrid,66.54,432,Outdoor,Defensive,86,Yes,No Club,1616
f8583b34,Player_2213,25,Male,Beginner,Morning,Riyadh,58.69,362,Outdoor,Aggressive,49,Yes,Club C,1038
28b393a9,Player_2214,24,Female,Advanced,Morning,Cairo,48.12,99,Indoor,Aggressive,73,Yes,Club C,1622
5bf5fd8e,Player_2215,43,Female,Professional,Evening,Beirut,38.65,375,Indoor,Balanced,54,Yes,Club A,1927
2c0c295c,Player_2216,41,Female,Beginner,Afternoon,Cairo,88.16,107,Indoor,Balanced,41,Yes,Club B,2327
7bcb00fb,Player_2217,43,Female,Intermediate,Afternoon,Beirut,32.21,19,Indoor,Aggressive,38,Yes,Club B,1769
1db3a8fd,Player_2218,55,Male,Intermediate,Morning,Cairo,47.66,233,Outdoor,Aggressive,90,Yes,Club B,1698
560ba551,Player_2219,24,Female,Professional,Afternoon,Beirut,77.49,295,Indoor,Defensive,47,Yes,No Club,1295
9b568f2e,Player_2220,44,Male,Advanced,Afternoon,Madrid,51.75,187,Any,Aggressive,63,No,Club B,1627
c300701e,Player_2221,53,Male,Advanced,Evening,London,88.2,154,Indoor,Balanced,82,Yes,Club A,2357
d037020d,Player_2222,40,Female,Beginner,Evening,Cairo,56.82,465,Outdoor,Defensive,77,Yes,Club B,2271
265033cf,Player_2223,24,Female,Professional,Afternoon,London,67.27,415,Outdoor,Defensive,119,Yes,Club A,1851
ac5b70dd,Player_2224,53,Female,Intermediate,Afternoon,Cairo,52.62,486,Indoor,Defensive,94,No,No Club,2122
d022e44a,Player_2225,39,Female,Professional,Evening,Cairo,76.63,294,Any,Aggressive,113,Yes,No Club,2097
b661c4a9,Player_2226,51,Male,Advanced,Morning,Dubai,58.37,39,Outdoor,Balanced,95,Yes,Club A,1971
8d55ea22,Player_2227,47,Male,Beginner,Afternoon,Riyadh,68.63,222,Indoor,Defensive,109,No,Club C,2400
ce23a512,Player_2228,45,Male,Beginner,Evening,Madrid,76.1,236,Any,Aggressive,78,Yes,Club C,1275
32ae03ad,Player_2229,50,Male,Beginner,Afternoon,Beirut,50.17,347,Any,Balanced,93,No,Club A,1867
2860d124,Player_2230,49,Female,Beginner,Evening,Dubai,44.74,33,Indoor,Balanced,94,No,Club A,1240
2b74caa7,Player_2231,40,Male,Professional,Afternoon,Riyadh,63.12,384,Outdoor,Aggressive,41,No,Club B,1870
e2bb1d2c,Player_2232,40,Female,Professional,Evening,Cairo,88.55,156,Indoor,Defensive,79,Yes,Club A,2231
fb4b746f,Player_2233,32,Female,Advanced,Morning,Madrid,63.88,291,Any,Aggressive,40,No,Club A,1505
04a2ae91,Player_2234,20,Female,Professional,Evening,Cairo,89.09,279,Outdoor,Defensive,81,No,Club A,1737
d2069b74,Player_2235,34,Male,Beginner,Morning,Dubai,69.79,317,Any,Defensive,32,Yes,No Club,2125
f8e15b19,Player_2236,53,Male,Professional,Afternoon,Beirut,79.02,324,Indoor,Balanced,119,Yes,No Club,1199
8b011e25,Player_2237,52,Female,Beginner,Evening,Cairo,39.23,343,Outdoor,Defensive,71,Yes,Club A,1943
f424e06d,Player_2238,50,Male,Advanced,Morning,Riyadh,54.15,405,Any,Balanced,94,Yes,Club B,1375
8888a3ab,Player_2239,34,Male,Intermediate,Evening,Madrid,82.26,180,Outdoor,Balanced,109,No,Club A,1600
2b29c18e,Player_2240,46,Male,Advanced,Evening,Madrid,82.69,400,Outdoor,Aggressive,67,Yes,No Club,1969
67f972ce,Player_2241,47,Female,Intermediate,Morning,London,60.7,321,Any,Balanced,108,No,Club C,1002
cc71fd17,Player_2242,21,Male,Advanced,Evening,Beirut,50.13,435,Indoor,Defensive,43,Yes,Club B,1740
